x,y,timestamp
0.47,-0.91,Fri Nov 22 06:16:25 2024
0.46,-0.92,Fri Nov 22 06:16:25 2024
0.46,-0.94,Fri Nov 22 06:16:25 2024
0.45,-0.95,Fri Nov 22 06:16:26 2024
0.44,-0.96,Fri Nov 22 06:16:26 2024
0.43,-0.97,Fri Nov 22 06:16:26 2024
0.42,-0.98,Fri Nov 22 06:16:26 2024
0.41,-1.0,Fri Nov 22 06:16:26 2024
0.4,-1.01,Fri Nov 22 06:16:26 2024
0.39,-1.02,Fri Nov 22 06:16:26 2024
0.39,-1.03,Fri Nov 22 06:16:27 2024
0.38,-1.05,Fri Nov 22 06:16:27 2024
0.37,-1.06,Fri Nov 22 06:16:27 2024
0.36,-1.07,Fri Nov 22 06:16:27 2024
0.35,-1.08,Fri Nov 22 06:16:27 2024
0.34,-1.09,Fri Nov 22 06:16:27 2024
0.33,-1.1,Fri Nov 22 06:16:27 2024
0.32,-1.12,Fri Nov 22 06:16:28 2024
0.31,-1.13,Fri Nov 22 06:16:28 2024
